Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
7646-79-9 CTD 00000928	24/3094	0.01154125296696194	0.10441567542751415	0	0	1.802650484137254	8.043115408918776	GALNT7;ANP32A;CBX3;YWHAB;FKBP14;M6PR;PLOD2;ERLIN2;TTF1;NLK;TTL;OXR1;UBE2J1;DCAF16;RAD50;SPTLC2;FAM120A;SERBP1;SPOP;TFAM;PKP4;KPNA3;MYH10;FBXO9
piperlongumine HL60 DOWN	6/389	0.011686094328935831	0.104737985621023	0	0	3.3603993917309842	14.951612063276235	GALNT7;RYK;USP34;ZNF22;BRD7;APPL1
H-7 MCF7 DOWN	13/1332	0.012021902631746448	0.10675004281337819	0	0	2.1805119318386947	9.640097923878761	BRAP;SMIM14;USP34;ZNF22;WDR61;RSF1;TTF1;ZNF24;OXR1;DCAF7;ELF1;TLK2;TRIP11
0175029-0000 MCF7 DOWN	14/1488	0.012422817219775008	0.1092979973739838	0	0	2.1088914681793662	9.25428055975032	BRAP;RFC1;ZNF22;RSF1;SMC3;TTF1;ZNF24;ELF1;RAD50;C8ORF44-SGK3;TLK2;UTP20;INTS7;KPNA3
hesperidin PC3 DOWN	3/100	0.012738546663725812	0.11105696591375504	0	0	6.516560649265189	28.432553772777887	ANP32A;YIPF5;TSN
myo-inositol BOSS	3/101	0.013083148038690035	0.11303368440634003	0	0	6.449739470256188	27.968845576725087	TLK2;NLK;APPL1
dihydroergotamine HL60 DOWN	5/293	0.014079015929452562	0.12055157389593757	0	0	3.70150211352657	15.77976195649924	ANP32A;SERBP1;TFAM;OSBPL1A;UBE2J1
benfotiamine PC3 DOWN	3/107	0.015262445447018054	0.12839197529552906	0	0	6.075797872340425	25.411174073612685	ELF1;MYH10;SMAD5
metoprolol HL60 DOWN	3/107	0.015262445447018054	0.12839197529552906	0	0	6.075797872340425	25.411174073612685	PKP4;RAD1;TSN
Bosutinib	4/199	0.01607135862992595	0.1340211558791216	0	0	4.3469534050179215	17.956032408345052	DSTYK;TLK2;EIF2AK4;NLK
digitoxigenin HL60 UP	6/421	0.016665219578618225	0.1377753928956455	0	0	3.0962001853568117	12.677179232594979	MED1;DYNC1LI2;ELF1;TRIP11;BTBD7;RSF1
monobenzone PC3 DOWN	4/204	0.017442091134979115	0.14296551622602538	0	0	4.237204301075269	17.155884985194504	ANP32A;RAD21;YIPF5;TSN
kojic acid CTD 00000624	5/313	0.018213014209012553	0.1480193273427376	0	0	3.457615753811406	13.849890922535455	C12ORF4;HIP1;RECQL;PRPF40A;RAD1
Tamibarotene CTD 00002527	7/559	0.019015700013318555	0.15253954162204872	0	0	2.7265901771336556	10.804087195869094	DYNC1LI2;RAD50;CBX3;SERBP1;PKP4;UTP20;PRPF40A
deptropine HL60 DOWN	6/435	0.019246386377755886	0.15253954162204872	0	0	2.993006993006993	11.82367047122113	ANP32A;USP34;YIPF5;BRCC3;SMC3;TSN
emetine HL60 DOWN	6/435	0.019246386377755886	0.15253954162204872	0	0	2.993006993006993	11.82367047122113	DCAF16;PLOD2;PKP4;BICD2;TSN;UBE2J1
Cube root extract CTD 00006707	4/211	0.019480689737022182	0.15313099555577273	0	0	4.092462729208872	16.117475181656506	RAD50;YWHAB;TFAM;RAD1
ketanserin PC3 DOWN	2/45	0.02013045203406325	0.15695206098102973	0	0	9.723378212974296	37.97486347862741	MED1;ELF1
thiostrepton HL60 DOWN	5/325	0.02104306255914422	0.16274433059854276	0	0	3.3259171195652173	12.841979107550976	HIP1;PKP4;INTS7;ERLIN2;OSBPL1A
ceforanide PC3 DOWN	2/48	0.022722787229874673	0.17432922362759848	0	0	9.087871853546911	34.392024239111464	RYK;PKP4
amikacin PC3 DOWN	5/335	0.023610243017523014	0.17832837838935936	0	0	3.2234848484848486	12.075414827043307	ANP32A;YIPF5;M6PR;PKP4;TSN
domperidone MCF7 DOWN	2/49	0.023615958347704524	0.17832837838935936	0	0	8.894064949608063	33.31567838404221	ANP32A;TSN
puromycin PC3 DOWN	8/722	0.02405307729489068	0.18021016504531376	0	0	2.4157618103421146	9.004733635019715	DCAF16;ANP32A;RYK;YIPF5;M6PR;PKP4;SMC3;TSN
2-Bromo-3-hydroxy-4-methoxybenzaldehyde CTD 00004641	3/128	0.024416800112954398	0.18151714192498658	0	0	5.049702127659574	18.74693761842022	CBX3;YWHAB;SERBP1
GW-8510 PC3 DOWN	12/1312	0.02472779030649654	0.1824150069533091	0	0	2.020235294117647	7.474522207125314	BRAP;ELF1;USP34;TLK2;ZNF22;INTS7;RSF1;SMC3;TTF1;ZNF24;SEC22A;ZKSCAN1
(-)-Epigallocatechin gallate CTD 00002033	17/2114	0.02502902550203962	0.183227751576	0	0	1.804375298044826	6.654029263691796	HIP1;ANKIB1;USP34;RECQL;WDR61;BRCC3;EIF2AK4;NLK;BICD2;ELF1;RAD50;SPTLC2;TFAM;ZNF830;MYH10;SEC22A;ZKSCAN1
azacitidine PC3 DOWN	7/595	0.025670255382003487	0.18649829478288898	0	0	2.55489417989418	9.357101509264035	UNC119B;ELF1;SPTLC2;TLK2;SPOP;ZNF22;BICD2
0179445-0000 PC3 UP	2/52	0.026380444891634772	0.1902168921133665	0	0	8.359157894736843	30.386644588966693	ELF1;SMAD5
theophylline CTD 00006862	6/472	0.027355211614914134	0.19577349207987055	0	0	2.7501296986275525	9.897299358627448	PDSS2;ERLIN2;NLK;ZNF24;SMAD5;PTPN2
verteporfin MCF7 DOWN	4/235	0.027560462360092824	0.1957813585431779	0	0	3.6628031466741144	13.154492532178914	GALNT7;ABHD2;PLOD2;ERLIN2
tetryzoline HL60 DOWN	3/135	0.02799936157628283	0.1974366746445238	0	0	4.780222437137331	17.092037004537737	UTP20;OSBPL1A;UBE2J1
ethaverine HL60 DOWN	2/54	0.028292697945384224	0.19804888561768957	0	0	8.036842105263158	28.652559934038813	PLOD2;UBE2J1
flunixin HL60 DOWN	4/238	0.028691759870478922	0.19810821449067753	0	0	3.6152927120669056	12.83842975861832	TFAM;PKP4;BICD2;TSN
atovaquone MCF7 DOWN	5/354	0.029028816172298157	0.19810821449067753	0	0	3.045035505170051	10.777800495716882	ELF1;HDGFRP3;OXR1;UBE2J1;APPL1
cicloheximide MCF7 UP	5/354	0.029028816172298157	0.19810821449067753	0	0	3.045035505170051	10.777800495716882	BRAP;C12ORF4;LSG1;TLK2;RSF1
zidovudine PC3 UP	2/55	0.029269144378967177	0.19810821449067753	0	0	7.88480635551142	27.842997021955384	C8ORF44-SGK3;HDGFRP3
vorinostat PC3 DOWN	5/355	0.029334063042415235	0.19810821449067753	0	0	3.0361801242236024	10.714697502123407	ZC3H7A;SPOP;BUB3;ZNF24;PTPN2
taurine CTD 00006829	2/57	0.031261923857299374	0.2079247506831108	0	0	7.597320574162679	26.32740837213914	PPP2R5E;SMC3
quercetin TTD 00010442	2/57	0.031261923857299374	0.2079247506831108	0	0	7.597320574162679	26.32740837213914	YWHAB;RECQL
quinpirole HL60 DOWN	4/245	0.03143804885198234	0.2079247506831108	0	0	3.5090349350823185	12.1403357981976	HIP1;UTP20;OSBPL1A;UBE2J1
cicloheximide PC3 DOWN	4/247	0.03225023043618016	0.21183541772806008	0	0	3.479799991150051	11.950433838382887	UNC119B;BICD2;FBXO9;APPL1
(-)-isoprenaline HL60 DOWN	3/145	0.03357610550150883	0.21904411684317665	0	0	4.441339526520827	15.073642585345963	UTP20;OSBPL1A;UBE2J1
SU-14813 Kinome Scan	3/146	0.03416328715547607	0.22136886744663212	0	0	4.4100580270793035	14.891018191855805	DSTYK;TLK2;EIF2AK4
3-(1-methylpyrrolidin-2-yl)pyridine CTD 00006393	6/499	0.03452990902606896	0.22224283728859148	0	0	2.5959030827184986	8.737626511431209	DCAF16;DYNC1LI2;RAD50;ZC3H7A;CBX3;TRIP11
Nickelous acetate CTD 00003684	2/61	0.035402881257778636	0.22634242084139808	0	0	7.080820695807315	23.656753374062042	RAD21;TLK2
tetrahydropalmatine CTD 00000745	3/149	0.03595681928737892	0.22836152116951247	0	0	4.318784610900612	14.361844087394605	DYNC1LI2;NUFIP2;DCAF7
sanguinarine MCF7 DOWN	5/376	0.0362189286399408	0.2285128458269949	0	0	2.8612445798664012	9.49410567355794	UNC119B;DSTYK;USP34;NLK;APPL1
ouabain HL60 UP	5/379	0.03727736106248442	0.2336535245681213	0	0	2.8378574750058125	9.33476062781698	MED1;DYNC1LI2;ELF1;TRIP11;RSF1
staurosporine MCF7 DOWN	7/649	0.03840977327161796	0.23510098770086732	0	0	2.3334544825199033	7.605762671051403	DSTYK;ELF1;TLK2;RSF1;TTF1;ZNF24;BICD2
tolazoline PC3 DOWN	3/153	0.0384225086652929	0.23510098770086732	0	0	4.202765957446808	13.69728424204701	HDGFRP3;ERLIN2;BICD2
arecoline CTD 00005439	2/64	0.0386399926854394	0.23510098770086732	0	0	6.737181663837012	21.919201308247896	RAD50;RAD1
QUINOLINE CTD 00001749	2/64	0.0386399926854394	0.23510098770086732	0	0	6.737181663837012	21.919201308247896	ANP32A;CBX3
piperlongumine MCF7 DOWN	4/262	0.03873405219680608	0.23510098770086732	0	0	3.274985413019922	10.647096014649808	PKP4;RAD1;SMAD5;APPL1
POTASSIUM CHROMATE CTD 00001284	15/1897	0.039573429956206045	0.2382113805589711	0	0	1.7516070086311915	5.656985347393556	HIP1;ANKIB1;USP34;WDR61;EIF2AK4;NLK;BICD2;ELF1;RAD50;SPTLC2;TFAM;ZNF830;MYH10;SEC22A;ZKSCAN1
papaverine HL60 DOWN	2/65	0.03974329602652281	0.2382113805589711	0	0	6.629908103592314	21.383536124858704	PLOD2;UBE2J1
emetine PC3 UP	8/801	0.04073896868727397	0.2418722232531567	0	0	2.1661447780438388	6.932898388676489	BRAP;ELF1;NEMF;ABHD2;TLK2;INTS7;TTF1;ZNF24
BAS-012416453 PC3 UP	2/66	0.0408584986100223	0.2418722232531567	0	0	6.525986842105263	20.867759404628664	ANP32A;YIPF5
pentetrazol HL60 DOWN	2/67	0.04198546170327809	0.24551254739904688	0	0	6.425263157894737	20.370859092424432	KPNA3;ZKSCAN1
staurosporine BOSS	2/67	0.04198546170327809	0.24551254739904688	0	0	6.425263157894737	20.370859092424432	RECQL;PDSS2
CEP-701 Kinome Scan	4/272	0.04344296444589789	0.25249577517343075	0	0	3.1511795859412612	9.883064587528045	DSTYK;TLK2;EIF2AK4;NLK
liothyronine CTD 00006943	3/162	0.04427773854599537	0.2557972967807805	0	0	3.963067041348856	12.353962852675268	DYNC1LI2;SPTLC2;UTP20
Fludarabine CTD 00001135	2/70	0.045435542212354414	0.2609142813272328	0	0	6.140866873065016	18.984248062246778	RAD50;SMC3
quercetin CTD 00006679	22/3158	0.04694824565283225	0.2679962356015841	0	0	1.568341836734694	4.797101981658011	YWHAB;RYK;ELMOD2;CIPC;RECQL;PLOD2;WDR61;SMC3;NLK;SMAD5;OXR1;DCAF16;ZC3H7A;GPAM;C4ORF3;PDSS2;PKP4;UTP20;BUB3;BRD7;KPNA3;SEC22A
Clorgiline CTD 00005690	3/167	0.04771218830416488	0.269602549808333	0	0	3.8412688116242864	11.687323078046038	RAD50;TRIP11;ZNF567
profenamine PC3 UP	2/72	0.04779190142587759	0.269602549808333	0	0	5.964812030075188	18.138391415080964	C8ORF44-SGK3;PLOD2
cicloheximide HL60 DOWN	7/684	0.048578734006330074	0.27073454276957426	0	0	2.2087969801411456	6.680659791679358	DCAF16;PLOD2;PKP4;BICD2;TSN;FBXO9;UBE2J1
trichostatin A HL60 DOWN	6/543	0.04864996161391812	0.27073454276957426	0	0	2.377800969979741	7.188340240293559	GALNT7;ELF1;TLK2;SPOP;ZNF24;ZMYND11
benzocaine PC3 DOWN	2/73	0.04898657189673779	0.27073454276957426	0	0	5.880504077094144	17.736829682647873	HDGFRP3;BICD2
Coxistac CTD 00000539	3/169	0.04912180442325957	0.27073454276957426	0	0	3.7946039477057165	11.434857845117959	THUMPD3;PLOD2;DCAF7
scriptaid PC3 DOWN	7/692	0.051123758164461776	0.28015819474125053	0	0	2.1820924574209246	6.4884649167108766	RAD21;TLK2;SPOP;BUB3;ZNF24;ZMYND11;UBE2J1
PTAQUILOSIDE CTD 00001981	1/11	0.052087371500602615	0.2806280296015613	0	0	20.721875	61.22967487540231	RAD50
Eldecalcitol CTD 00002528	1/11	0.052087371500602615	0.2806280296015613	0	0	20.721875	61.22967487540231	MED1
Rev 5901 CTD 00002161	1/11	0.052087371500602615	0.2806280296015613	0	0	20.721875	61.22967487540231	RECQL
pyrvinium HL60 DOWN	2/77	0.05387213398270611	0.2886222150246657	0	0	5.565754385964913	16.258358506196522	PLOD2;BRCC3
methylergonovine CTD 00006315	1/12	0.05668726706546098	0.2954515712813972	0	0	18.83712121212121	54.06641192516822	RECQL
pepstatin CTD 00001504	1/12	0.05668726706546098	0.2954515712813972	0	0	18.83712121212121	54.06641192516822	RECQL
DL-DOPA CTD 00005869	1/12	0.05668726706546098	0.2954515712813972	0	0	18.83712121212121	54.06641192516822	RECQL
levonordefrin TTD 00008958	1/12	0.05668726706546098	0.2954515712813972	0	0	18.83712121212121	54.06641192516822	RECQL
methylergonovine TTD 00009260	1/12	0.05668726706546098	0.2954515712813972	0	0	18.83712121212121	54.06641192516822	RECQL
digoxin PC3 DOWN	3/180	0.057234623229950175	0.29669191177039034	0	0	3.556797692030292	10.174562184270465	INTS7;FBXO9;APPL1
lycorine MCF7 UP	2/80	0.05764492819362188	0.2972122910628139	0	0	5.350877192982456	15.268476642961673	C12ORF4;ZNF24
L-leucine BOSS	3/182	0.05877412751031824	0.3014138410823272	0	0	3.5167003447046237	9.966517023181037	TLK2;EIF2AK4;APPL1
CHEBI:71224 CTD 00002410	1/13	0.061265070405632796	0.30721489429776944	0	0	17.266493055555557	48.217465970236404	RECQL
dopamine TTD 00007706	1/13	0.061265070405632796	0.30721489429776944	0	0	17.266493055555557	48.217465970236404	RECQL
4-Amino-1,8-naphthalimide TTD 00000922	1/13	0.061265070405632796	0.30721489429776944	0	0	17.266493055555557	48.217465970236404	RECQL
Palbociclib FDA	2/83	0.061507048701951755	0.30721489429776944	0	0	5.151916829109812	14.366653289501572	DSTYK;EIF2AK4
PD0332991 LINCS	2/83	0.061507048701951755	0.30721489429776944	0	0	5.151916829109812	14.366653289501572	DSTYK;EIF2AK4
staurosporine MCF7 UP	2/84	0.06281369693798267	0.3118119103216981	0	0	5.088831835686778	14.08376002649988	ANP32A;C8ORF44-SGK3
Bortezomib CTD 00003736	8/878	0.06317679136626633	0.3118119103216981	0	0	1.966472943303629	5.4310409032408415	CBX3;ABHD2;C4ORF3;BRCC3;ERLIN2;SMC3;ZMYND11;TTL
anisomycin HL60 DOWN	9/1034	0.06340283890795738	0.3118119103216981	0	0	1.8836141906873614	5.195472514051894	DCAF16;HIP1;ANP32A;YME1L1;PKP4;OSBPL1A;BICD2;FBXO9;APPL1
H-7 PC3 DOWN	11/1361	0.06514106055682577	0.31618855819231734	0	0	1.757820844099914	4.800960637585892	BRAP;ELF1;USP34;TLK2;ZNF22;INTS7;RSF1;RAD1;TTF1;ZNF24;SEC22A
Tesaglitazar CTD 00004468	1/14	0.06582088646897687	0.31618855819231734	0	0	15.9375	43.36303795043664	ACOX1
isoniazid CTD 00006172	1/14	0.06582088646897687	0.31618855819231734	0	0	15.9375	43.36303795043664	PLOD2
QUINACRINE DIHYDROCHLORIDE TTD 00010450	1/14	0.06582088646897687	0.31618855819231734	0	0	15.9375	43.36303795043664	RECQL
serine BOSS	3/191	0.06594130514959694	0.31618855819231734	0	0	3.34681982797646	9.09997047591145	SPTLC2;TLK2;PDSS2
Staurosporine Kinome Scan	4/315	0.06719952047659954	0.3206186076470595	0	0	2.709539121114684	7.315997229143909	DSTYK;TLK2;EIF2AK4;NLK
valproic acid HL60 DOWN	3/195	0.06925017517943188	0.3231511688046315	0	0	3.276429521276596	8.74816381805045	ELF1;UTP20;ZMYND11
MG-262 PC3 UP	4/320	0.07032571410119604	0.3231511688046315	0	0	2.66598611678236	7.07717412113572	BRAP;SPTLC2;PLOD2;OSBPL1A
zalcitabine CTD 00007104	1/15	0.07035481969078608	0.3231511688046315	0	0	14.798363095238095	39.277874337242054	TFAM
4-Amino-1,8-naphthalimide CTD 00003082	1/15	0.07035481969078608	0.3231511688046315	0	0	14.798363095238095	39.277874337242054	RECQL
alfacalcidol CTD 00000387	1/15	0.07035481969078608	0.3231511688046315	0	0	14.798363095238095	39.277874337242054	MED1
Ciprofibrate CTD 00000977	1/15	0.07035481969078608	0.3231511688046315	0	0	14.798363095238095	39.277874337242054	ACOX1
49843-98-3 CTD 00005030	1/15	0.07035481969078608	0.3231511688046315	0	0	14.798363095238095	39.277874337242054	TFAM
anisomycin PC3 UP	8/899	0.07042606285731803	0.3231511688046315	0	0	1.918006532238742	5.088839344248918	BRAP;C12ORF4;ELF1;SPTLC2;ABHD2;BTBD7;INTS7;PTPN2
ampicillin CTD 00005394	2/91	0.07221775379000983	0.3252361492600261	0	0	4.686930810171496	12.31757928250425	SMIM14;RECQL
sulpiride PC3 UP	2/91	0.07221775379000983	0.3252361492600261	0	0	4.686930810171496	12.31757928250425	BRAP;DCAF16
Bexarotene CTD 00003225	2/91	0.07221775379000983	0.3252361492600261	0	0	4.686930810171496	12.31757928250425	PLOD2;SMAD5
proscillaridin HL60 UP	4/323	0.07223701751030819	0.3252361492600261	0	0	2.640509657194863	6.938738291886328	BRAP;MED1;TRIP11;ZNF24
tyrphostin AG-825 MCF7 DOWN	5/462	0.0741886989927831	0.3324624408134532	0	0	2.3125772999714584	6.0153452850796265	ELF1;TLK2;TTF1;ZNF24;BICD2
phthalic acid CTD 00001559	1/16	0.07486697407001158	0.3339415262006563	0	0	13.811111111111112	35.79898585826624	MED1
co-dergocrine mesilate HL60 DOWN	3/203	0.07608961132157172	0.33782378359901516	0	0	3.144095744680851	8.098698703480256	UTP20;OSBPL1A;UBE2J1
Rose bengale CTD 00006706	1/17	0.07935745306317064	0.3428098985927056	0	0	12.947265625	32.80568984423409	RECQL
Arachidonic Acid (d8) TTD 00002121	1/17	0.07935745306317064	0.3428098985927056	0	0	12.947265625	32.80568984423409	RECQL
Isokaempferide TTD 00008690	1/17	0.07935745306317064	0.3428098985927056	0	0	12.947265625	32.80568984423409	RECQL
quinalizarin TTD 00010453	1/17	0.07935745306317064	0.3428098985927056	0	0	12.947265625	32.80568984423409	RECQL
arachidonic acid TTD 00002120	1/17	0.07935745306317064	0.3428098985927056	0	0	12.947265625	32.80568984423409	RECQL
rosmarinic acid TTD 00010688	1/17	0.07935745306317064	0.3428098985927056	0	0	12.947265625	32.80568984423409	RECQL
Muraglitazar CTD 00004445	1/18	0.08382635971666402	0.35570565915168495	0	0	12.185049019607844	30.20683114705019	ACOX1
methysergide TTD 00009274	1/18	0.08382635971666402	0.35570565915168495	0	0	12.185049019607844	30.20683114705019	RECQL
estradiol TTD 00007900	1/18	0.08382635971666402	0.35570565915168495	0	0	12.185049019607844	30.20683114705019	RECQL
suramin TTD 00011143	1/18	0.08382635971666402	0.35570565915168495	0	0	12.185049019607844	30.20683114705019	RECQL
JNJ-28312141 Kinome Scan	2/100	0.08492373600454328	0.35877472611611017	0	0	4.254564983888292	10.49176426482804	DSTYK;EIF2AK4
digoxin PC3 UP	5/483	0.08586124669921052	0.36114445431817055	0	0	2.2085910496634527	5.422141153440297	BRAP;ELF1;TFAM;RSF1;ZNF24
norepinephrine TTD 00009720	1/19	0.08827379654488644	0.3680633516806352	0	0	11.507523148148149	27.932348685816894	RECQL
wortmannin TTD 00011856	1/19	0.08827379654488644	0.3680633516806352	0	0	11.507523148148149	27.932348685816894	RECQL
emetine MCF7 UP	6/637	0.0893884677179227	0.3687439164718848	0	0	2.0137580327754656	4.862749599909849	BRAP;C12ORF4;LSG1;ZC3H7A;NEMF;TLK2
AG-028671 MCF7 UP	2/104	0.09077371330982674	0.3687439164718848	0	0	4.086893704850361	9.806033643737825	USP34;YIPF5
paclitaxel CTD 00007144	5/493	0.09174256340091223	0.3687439164718848	0	0	2.162219351389879	5.165042229539697	GALNT7;MED1;ANP32A;WDR61;BUB3
bromocriptine HL60 DOWN	2/105	0.0922544728259519	0.3687439164718848	0	0	4.047010730710271	9.644854230784016	UTP20;UBE2J1
picrotoxinin HL60 DOWN	2/105	0.0922544728259519	0.3687439164718848	0	0	4.047010730710271	9.644854230784016	ANP32A;TSN
Pinosylvin CTD 00002139	2/105	0.0922544728259519	0.3687439164718848	0	0	4.047010730710271	9.644854230784016	CBX3;SERBP1
WZ-7043 LINCS	1/20	0.09269986559485559	0.3687439164718848	0	0	10.901315789473685	25.927561451957157	EIF2AK4
5-Aminosalicylic acid TTD 00001112	1/20	0.09269986559485559	0.3687439164718848	0	0	10.901315789473685	25.927561451957157	RECQL
alprostadil HL60 DOWN	5/500	0.09598139817691856	0.3687439164718848	0	0	2.1308739569609134	4.99391807064574	HIP1;SERBP1;UTP20;OSBPL1A;UBE2J1
CEFOTAXIME SODIUM SALT	1/21	0.0971046684691041	0.3687439164718848	0	0	10.355729166666666	24.149206518519108	RECQL
clomifene HL60 UP	1/21	0.0971046684691041	0.3687439164718848	0	0	10.355729166666666	24.149206518519108	TSN
flumequine HL60 DOWN	1/21	0.0971046684691041	0.3687439164718848	0	0	10.355729166666666	24.149206518519108	RECQL
metoclopramide HL60 UP	1/21	0.0971046684691041	0.3687439164718848	0	0	10.355729166666666	24.149206518519108	YWHAB
hypericin CTD 00000183	1/21	0.0971046684691041	0.3687439164718848	0	0	10.355729166666666	24.149206518519108	RECQL
harmaline CTD 00006074	1/21	0.0971046684691041	0.3687439164718848	0	0	10.355729166666666	24.149206518519108	RECQL
Fisetin TTD 00008038	1/21	0.0971046684691041	0.3687439164718848	0	0	10.355729166666666	24.149206518519108	RECQL
clonidine HL60 DOWN	2/109	0.09824748950239703	0.3687439164718848	0	0	3.8949335956714215	9.037280361139455	OSBPL1A;UBE2J1
Enterolactone CTD 00001393	8/971	0.09904611825469684	0.3687439164718848	0	0	1.7678836034396257	4.08764689456699	GALNT7;TMED8;ABHD2;RAD21;PLOD2;ZKSCAN1;TSN;UBE2J1
diltiazem PC3 DOWN	4/364	0.10094765259101426	0.3687439164718848	0	0	2.3348864994026286	5.354252418972057	YIPF5;SPOP;TTF1;TSN
methysergide	1/22	0.10148830622742014	0.3687439164718848	0	0	9.862103174603174	22.56263499711162	RECQL
rosmarinic acid CTD 00001891	1/22	0.10148830622742014	0.3687439164718848	0	0	9.862103174603174	22.56263499711162	RECQL
dicycloverine PC3 UP	1/22	0.10148830622742014	0.3687439164718848	0	0	9.862103174603174	22.56263499711162	C8ORF44-SGK3
Sirtinol CTD 00003986	1/22	0.10148830622742014	0.3687439164718848	0	0	9.862103174603174	22.56263499711162	SMAD5
lomustine MCF7 DOWN	1/22	0.10148830622742014	0.3687439164718848	0	0	9.862103174603174	22.56263499711162	C8ORF44-SGK3
syrosingopine PC3 DOWN	1/22	0.10148830622742014	0.3687439164718848	0	0	9.862103174603174	22.56263499711162	INTS7
chloramphenicol CTD 00005627	1/22	0.10148830622742014	0.3687439164718848	0	0	9.862103174603174	22.56263499711162	TFAM
Poriol TTD 00010293	1/22	0.10148830622742014	0.3687439164718848	0	0	9.862103174603174	22.56263499711162	RECQL
PROPIDIUM TTD 00010349	1/22	0.10148830622742014	0.3687439164718848	0	0	9.862103174603174	22.56263499711162	RECQL
nitrofural PC3 DOWN	3/231	0.10222036371768864	0.3687439164718848	0	0	2.7540593505039195	6.280974864198998	DCAF16;ANP32A;TSN
ellipticine MCF7 DOWN	5/515	0.10539695895843507	0.3687439164718848	0	0	2.066602728047741	4.649900561133959	ELF1;TLK2;ZNF22;SEC22A;FBXO9
5-Aminosalicylic acid	1/23	0.10585087952896524	0.3687439164718848	0	0	9.413352272727273	21.139790857950924	RECQL
quercetin MCF7 DOWN	1/23	0.10585087952896524	0.3687439164718848	0	0	9.413352272727273	21.139790857950924	C12ORF4
tracazolate HL60 DOWN	1/23	0.10585087952896524	0.3687439164718848	0	0	9.413352272727273	21.139790857950924	PLOD2
Clofarabine CTD 00002713	1/23	0.10585087952896524	0.3687439164718848	0	0	9.413352272727273	21.139790857950924	SMC3
pyrogallol TTD 00010426	1/23	0.10585087952896524	0.3687439164718848	0	0	9.413352272727273	21.139790857950924	RECQL
triamterene BOSS	1/23	0.10585087952896524	0.3687439164718848	0	0	9.413352272727273	21.139790857950924	TTL
Tyrphostin B42 TTD 00011609	1/23	0.10585087952896524	0.3687439164718848	0	0	9.413352272727273	21.139790857950924	RECQL
Prestwick-983 HL60 DOWN	3/236	0.10722154588083765	0.3687439164718848	0	0	2.6942744954798648	6.015932530753565	HIP1;OSBPL1A;UBE2J1
spiperone PC3 UP	3/236	0.10722154588083765	0.3687439164718848	0	0	2.6942744954798648	6.015932530753565	C8ORF44-SGK3;FKBP14;UBE2J1
PD-173955 Kinome Scan	2/116	0.10898935702796154	0.3687439164718848	0	0	3.654478301015697	8.100169585436836	EIF2AK4;NLK
dorzolamide HL60 DOWN	3/238	0.10924863563701635	0.3687439164718848	0	0	2.6710728836577635	5.914099755281496	USP34;YIPF5;BRCC3
IDARUBICIN	1/24	0.11019248853743883	0.3687439164718848	0	0	9.003623188405797	19.85772995832064	RECQL
DACTINOMYCIN	1/24	0.11019248853743883	0.3687439164718848	0	0	9.003623188405797	19.85772995832064	RECQL
ETYA CTD 00007037	1/24	0.11019248853743883	0.3687439164718848	0	0	9.003623188405797	19.85772995832064	RECQL
7-aminocephalosporanic acid PC3 UP	1/24	0.11019248853743883	0.3687439164718848	0	0	9.003623188405797	19.85772995832064	HDGFRP3
dipivefrine HL60 DOWN	1/24	0.11019248853743883	0.3687439164718848	0	0	9.003623188405797	19.85772995832064	UBE2J1
minocycline HL60 DOWN	1/24	0.11019248853743883	0.3687439164718848	0	0	9.003623188405797	19.85772995832064	UTP20
Adenylyl sulfate BOSS	1/24	0.11019248853743883	0.3687439164718848	0	0	9.003623188405797	19.85772995832064	NLK
1,2-NAPHTHOQUINONE TTD 00000169	1/24	0.11019248853743883	0.3687439164718848	0	0	9.003623188405797	19.85772995832064	RECQL
3-O-Methylquercetin TTD 00000808	1/24	0.11019248853743883	0.3687439164718848	0	0	9.003623188405797	19.85772995832064	RECQL
AG 213 TTD 00001636	1/24	0.11019248853743883	0.3687439164718848	0	0	9.003623188405797	19.85772995832064	RECQL
SKI-606 Kinome Scan	2/117	0.11054875627510005	0.3687439164718848	0	0	3.622517162471396	7.9778645553729035	DSTYK;EIF2AK4
1-chloro-2,4-dinitrobenzene CTD 00005848	3/242	0.11334744534534569	0.3687439164718848	0	0	2.625834594498353	5.7172229405662724	C12ORF4;SERBP1;FBXO9
Nandrolone phenpropionate BOSS	2/119	0.11368524662138794	0.3687439164718848	0	0	3.560233918128655	7.741093664867031	TLK2;NLK
daunorubicin PC3 DOWN	4/381	0.11419761237368065	0.3687439164718848	0	0	2.2276603633667036	4.833632901539849	SPTLC2;ZNF22;SMC3;UBE2J1
AG 213 CTD 00002496	1/25	0.11451323291036448	0.3687439164718848	0	0	8.628038194444445	18.697518652805396	RECQL
6-azathymine HL60 DOWN	1/25	0.11451323291036448	0.3687439164718848	0	0	8.628038194444445	18.697518652805396	SMC3
aztreonam HL60 DOWN	1/25	0.11451323291036448	0.3687439164718848	0	0	8.628038194444445	18.697518652805396	RECQL
berberine HL60 DOWN	1/25	0.11451323291036448	0.3687439164718848	0	0	8.628038194444445	18.697518652805396	RECQL
nifuroxazide HL60 DOWN	1/25	0.11451323291036448	0.3687439164718848	0	0	8.628038194444445	18.697518652805396	PLOD2
