Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Tyrphostin B42 CTD 00003234	1/58	0.23716632567672022	0.41795704934831845	0	0	3.7852784134248667	5.446991365283311	RELA
Puerarin CTD 00001616	1/58	0.23716632567672022	0.41795704934831845	0	0	3.7852784134248667	5.446991365283311	RELA
chlorprothixene PC3 DOWN	1/58	0.23716632567672022	0.41795704934831845	0	0	3.7852784134248667	5.446991365283311	EPS15L1
prochlorperazine MCF7 UP	1/58	0.23716632567672022	0.41795704934831845	0	0	3.7852784134248667	5.446991365283311	EGR1
estrone CTD 00005927	1/58	0.23716632567672022	0.41795704934831845	0	0	3.7852784134248667	5.446991365283311	COMT
alpha-Tocopherol CTD 00007387	1/58	0.23716632567672022	0.41795704934831845	0	0	3.7852784134248667	5.446991365283311	RELA
5'-adenylic acid BOSS	1/58	0.23716632567672022	0.41795704934831845	0	0	3.7852784134248667	5.446991365283311	DUSP8
Pterostilbene CTD 00003490	1/59	0.24072381381017907	0.42077739812348375	0	0	3.7198275862068964	5.29742507745191	RELA
Caffeic acid phenethyl ester CTD 00002352	1/59	0.24072381381017907	0.42077739812348375	0	0	3.7198275862068964	5.29742507745191	RELA
sulfasalazine CTD 00006719	1/59	0.24072381381017907	0.42077739812348375	0	0	3.7198275862068964	5.29742507745191	RELA
Nitroprusside CTD 00006411	1/59	0.24072381381017907	0.42077739812348375	0	0	3.7198275862068964	5.29742507745191	RELA
PONATINIB CTD 00004976	1/59	0.24072381381017907	0.42077739812348375	0	0	3.7198275862068964	5.29742507745191	LMNA
dexamethasone BOSS	2/202	0.24174592591673336	0.42187803629949405	0	0	2.1656043956043955	3.0748723760337175	DUSP8;RELA
parthenolide PC3 UP	2/203	0.24346559216863348	0.4235237995683798	0	0	2.154720900989558	3.0441458440243276	ZFP36;FOSB
mometasone PC3 UP	1/60	0.24426488905339117	0.4235237995683798	0	0	3.6565954310980104	5.153978689104962	ZFP36
zardaverine HL60 DOWN	1/60	0.24426488905339117	0.4235237995683798	0	0	3.6565954310980104	5.153978689104962	CHST12
endosulfan CTD 00005896	1/60	0.24426488905339117	0.4235237995683798	0	0	3.6565954310980104	5.153978689104962	RARG
scopolamine PC3 DOWN	3/368	0.24482248452166255	0.42380703842316786	0	0	1.7846575342465754	2.511409137682914	PCIF1;EPS15L1;NR1D1
trichostatin A HL60 DOWN	4/543	0.2460849395548117	0.4253075723817083	0	0	1.6149757144941737	2.26432275945729	MEPCE;CAMTA2;ADAP1;MEF2D
cimetidine CTD 00005672	1/61	0.24778962635826784	0.4261981573362207	0	0	3.5954710144927535	5.016311896906275	RELA
tamoxifen MCF7 UP	1/61	0.24778962635826784	0.4261981573362207	0	0	3.5954710144927535	5.016311896906275	EGR1
ouabain BOSS	1/61	0.24778962635826784	0.4261981573362207	0	0	3.5954710144927535	5.016311896906275	S1PR4
zalcitabine PC3 DOWN	5/726	0.24888110578997266	0.4267700755375044	0	0	1.5119467910730047	2.1027853328961608	SEMA4C;MIIP;EPS15L1;NR1D1;ZNF500
MG-132 MCF7 DOWN	2/207	0.25034953282831257	0.4267700755375044	0	0	2.112248726882873	2.9252473608331617	SEMA4C;FAM127A
Lead dichloride CTD 00001407	1/62	0.2512981002932468	0.4267700755375044	0	0	3.5363506771204563	4.88410835867801	SRF
cefotiam PC3 UP	1/62	0.2512981002932468	0.4267700755375044	0	0	3.5363506771204563	4.88410835867801	EPS15L1
N-(undeca-2,4,7-trienylideneamino)nitrous amide CTD 00001653	1/62	0.2512981002932468	0.4267700755375044	0	0	3.5363506771204563	4.88410835867801	EGR1
Chromium(III) oxide CTD 00001091	1/62	0.2512981002932468	0.4267700755375044	0	0	3.5363506771204563	4.88410835867801	JUNB
dopamine CTD 00005870	1/62	0.2512981002932468	0.4267700755375044	0	0	3.5363506771204563	4.88410835867801	COMT
Ademetionine BOSS	1/62	0.2512981002932468	0.4267700755375044	0	0	3.5363506771204563	4.88410835867801	COMT
bisindolylmaleimide i CTD 00002749	1/63	0.25479038506047114	0.42998377384616404	0	0	3.4791374474053294	4.757073657189721	RELA
dequalinium chloride HL60 DOWN	1/63	0.25479038506047114	0.42998377384616404	0	0	3.4791374474053294	4.757073657189721	EGR1
Dibenziodolium CTD 00000351	1/63	0.25479038506047114	0.42998377384616404	0	0	3.4791374474053294	4.757073657189721	RELA
T0901317 CTD 00003912	1/63	0.25479038506047114	0.42998377384616404	0	0	3.4791374474053294	4.757073657189721	RARG
digitoxigenin MCF7 DOWN	3/377	0.2560366699643389	0.43140974954806316	0	0	1.740909090909091	2.3718747856313738	KANK2;EPS15L1;ZNF500
Cube root extract CTD 00006707	2/211	0.2572399396821075	0.4317831199462304	0	0	2.0714022819285978	2.8124381879432887	MEF2D;RELA
cicloheximide PC3 UP	3/378	0.2572874379239692	0.4317831199462304	0	0	1.7361777777777778	2.356967906120222	ZFP36;NR1D1;JUNB
Belinostat CTD 00004313	1/64	0.25826655453528014	0.4317831199462304	0	0	3.4237405106970322	4.634933465625566	RELA
QUINOLINE CTD 00001749	1/64	0.25826655453528014	0.4317831199462304	0	0	3.4237405106970322	4.634933465625566	LMNA
enoxaparin CTD 00006081	1/64	0.25826655453528014	0.4317831199462304	0	0	3.4237405106970322	4.634933465625566	RELA
dirithromycin HL60 DOWN	4/556	0.2593033615588801	0.4328433442170747	0	0	1.575883406611301	2.1270590644338325	ABHD17A;RAD23A;JUNB;BRD4
ampyrone HL60 UP	3/380	0.2597916134627748	0.43298602243795803	0	0	1.726790450928382	2.3274984664795286	KANK2;MIIP;ZNF205
anisomycin PC3 DOWN	4/558	0.2613501070761338	0.43352262487005433	0	0	1.570032044781568	2.1068171523791106	KANK2;RANBP3;KDELR1;PRKCSH
DL-Mevalonic acid CTD 00006329	1/65	0.26172668236340957	0.43352262487005433	0	0	3.3700747282608696	4.517431891504949	RELA
15-delta prostaglandin J2 PC3 UP	1/65	0.26172668236340957	0.43352262487005433	0	0	3.3700747282608696	4.517431891504949	EPS15L1
VANADIUM PENTOXIDE CTD 00002655	1/65	0.26172668236340957	0.43352262487005433	0	0	3.3700747282608696	4.517431891504949	EGR1
h-89 CTD 00002586	1/66	0.2651708416719468	0.43720652576279573	0	0	3.318060200668896	4.404329984809634	RELA
Silybin CTD 00003999	1/66	0.2651708416719468	0.43720652576279573	0	0	3.318060200668896	4.404329984809634	EGR1
SANGUINARINE CTD 00000244	1/66	0.2651708416719468	0.43720652576279573	0	0	3.318060200668896	4.404329984809634	EGR1
Irinotecan hydrochloride CTD 00002224	4/565	0.26853911301422306	0.4401585949656124	0	0	1.5498808307797072	2.0377193114015086	EGR1;FOSB;RELA;ZNF574
Chromium(II) chloride CTD 00000877	1/67	0.26859910539296905	0.4401585949656124	0	0	3.2676218708827403	4.295404379742766	JUNB
UNII-9XX54M675G CTD 00004634	1/67	0.26859910539296905	0.4401585949656124	0	0	3.2676218708827403	4.295404379742766	EGR1
Clopidogrel bisulfate BOSS	1/67	0.26859910539296905	0.4401585949656124	0	0	3.2676218708827403	4.295404379742766	DUSP8
5109870 MCF7 DOWN	1/68	0.27201154612174716	0.4443957630408483	0	0	3.2186891628812457	4.190446069088838	SEMA4C
gossypol CTD 00006052	1/68	0.27201154612174716	0.4443957630408483	0	0	3.2186891628812457	4.190446069088838	S1PR4
disulfiram MCF7 UP	1/69	0.2754082360600204	0.44722636520320536	0	0	3.171195652173913	4.08925929023971	EGR1
triclosan CTD 00006933	1/69	0.2754082360600204	0.44722636520320536	0	0	3.171195652173913	4.08925929023971	RELA
Benz[a]anthracene CTD 00001470	1/69	0.2754082360600204	0.44722636520320536	0	0	3.171195652173913	4.08925929023971	RELA
(-)-Epicatechin BOSS	1/69	0.2754082360600204	0.44722636520320536	0	0	3.171195652173913	4.08925929023971	COMT
parthenolide MCF7 UP	2/223	0.2779248242762335	0.4493229995213094	0	0	1.9577345731191884	2.50669238850067	EGR1;ZFP36
0175029-0000 PC3 DOWN	18/3326	0.2781218653044512	0.4493229995213094	0	0	1.2042805320435308	1.541112855621555	SF3B4;RANBP3;MEPCE;PCIF1;SEMA4C;SOX13;EPS15L1;DUSP8;NARFL;RELA;PEX14;ZFP36;C7ORF43;CHST12;ZNF500;APBA3;TRMT61A;ZNF574
170449-18-0 CTD 00003361	1/70	0.27878924714484965	0.4493229995213094	0	0	3.1250787649653433	3.991660510132826	EGR1
mephentermine HL60 UP	1/70	0.27878924714484965	0.4493229995213094	0	0	3.1250787649653433	3.991660510132826	EGR1
quercetin HL60 UP	1/70	0.27878924714484965	0.4493229995213094	0	0	3.1250787649653433	3.991660510132826	FOSB
apigenin HL60 DOWN	3/396	0.27993621172757854	0.4500241094335514	0	0	1.6551314673452078	2.107302654048612	KANK2;CHST12;MEPCE
GW-8510 MCF7 UP	1/71	0.2821546509378732	0.4500241094335514	0	0	3.08027950310559	3.8974775036786036	JUNB
Perfluorooctanesulfonic acid CTD 00002876	1/71	0.2821546509378732	0.4500241094335514	0	0	3.08027950310559	3.8974775036786036	RELA
nitrofural PC3 UP	1/71	0.2821546509378732	0.4500241094335514	0	0	3.08027950310559	3.8974775036786036	EPS15L1
PHOSPHINE CTD 00006547	1/71	0.2821546509378732	0.4500241094335514	0	0	3.08027950310559	3.8974775036786036	RELA
camptothecin BOSS	1/71	0.2821546509378732	0.4500241094335514	0	0	3.08027950310559	3.8974775036786036	DUSP8
sphingosine BOSS	1/71	0.2821546509378732	0.4500241094335514	0	0	3.08027950310559	3.8974775036786036	S1PR2
TERT-BUTYL HYDROPEROXIDE CTD 00007349	8/1341	0.28486014762281175	0.4533491250029693	0	0	1.3114337407881382	1.6468420072423424	KANK2;EGR1;ZFP36;ABHD17A;SRF;RAD23A;COMT;IER2
TBTO CTD 00000264	1/72	0.2855045187228002	0.4533491250029693	0	0	3.0367421922841396	3.8065485111621653	RELA
gossypol HL60 UP	1/72	0.2855045187228002	0.4533491250029693	0	0	3.0367421922841396	3.8065485111621653	EGR1
FENRETINIDE CTD 00007166	2/228	0.28653853377195315	0.45431994661482245	0	0	1.9139356219002237	2.392194168231148	RARG;RELA
4-Hydroxytamoxifen CTD 00000850	4/586	0.29031553346515426	0.4596306310383517	0	0	1.4923356114135682	1.8457011361869804	EGR1;ZFP36;FOSB;IER2
lamivudine CTD 00007258	1/74	0.29215792972666155	0.4605128657714973	0	0	2.953245979749851	3.6338533154352772	COMT
ns-398 CTD 00002958	1/74	0.29215792972666155	0.4605128657714973	0	0	2.953245979749851	3.6338533154352772	EGR1
DMBA CTD 00007046	1/74	0.29215792972666155	0.4605128657714973	0	0	2.953245979749851	3.6338533154352772	EMP3
thapsigargin MCF7 UP	3/407	0.2938765034150746	0.46254354490659616	0	0	1.6091584158415841	1.970568406343301	EGR1;CAMTA2;C16ORF58
diethylstilbestrol CTD 00005818	2/233	0.29514289685259654	0.4638576229773995	0	0	1.8720327291755863	2.284433384489722	PRKCSH;RELA
baclofen HL60 DOWN	2/234	0.29686228347911686	0.46519964247820794	0	0	1.8638688897309588	2.2636444239050286	BAG6;PPP6R1
1-NITROPYRENE CTD 00001569	2/234	0.29686228347911686	0.46519964247820794	0	0	1.8638688897309588	2.2636444239050286	EGR1;RELA
Enterolactone CTD 00001393	6/971	0.2973118726416427	0.4652260015862677	0	0	1.3537252099338932	1.6420329614603506	EGR1;MEPCE;EPS15L1;AAAS;JUNB;IER2
ampyrone HL60 DOWN	5/781	0.29798759841807865	0.4654439089755224	0	0	1.4007585520149952	1.6959031546559422	KANK2;VPS51;ABHD17A;COMT;BRD4
gemcitabine CTD 00002382	2/235	0.298581099689073	0.4654439089755224	0	0	1.8557751261613922	2.243100804821156	EGR1;RELA
epoprostenol BOSS	1/76	0.29875004390056786	0.4654439089755224	0	0	2.8742028985507244	3.4724625662234576	DUSP8
A-674563 Kinome Scan	1/77	0.30202328943136664	0.4698625703888844	0	0	2.836241418764302	3.395693292516925	PAK4
Pentabromodiphenyl ether CTD 00003077	3/415	0.3040471998547641	0.47157899991576335	0	0	1.5772653721682848	1.8778485043565396	EGR1;MEF2D;NFKBIB
Disodium selenite CTD 00007229	8/1370	0.3048116487247299	0.47157899991576335	0	0	1.2815064351731882	1.5225081222601233	EGR1;ZFP36;PPP4C;PPP2R4;VPS51;AUP1;CHMP6;RELA
primidone PC3 DOWN	1/78	0.30528141985080254	0.47157899991576335	0	0	2.7992659514398643	3.321388507104286	KDELR1
mifepristone BOSS	1/78	0.30528141985080254	0.47157899991576335	0	0	2.7992659514398643	3.321388507104286	DUSP8
vorinostat PC3 UP	3/416	0.30531998506174074	0.47157899991576335	0	0	1.573365617433414	1.8666329773651018	ZFP36;ATG2A;JUNB
tolnaftate PC3 DOWN	2/240	0.3071655285808332	0.4737488425027197	0	0	1.816326530612245	2.1439346145584066	PCIF1;EPS15L1
isoproterenol CTD 00006175	1/79	0.3085245041691353	0.47448332186240405	0	0	2.763238573021182	3.2494414770638302	COMT
ANTIMONY CTD 00005424	1/79	0.3085245041691353	0.47448332186240405	0	0	2.763238573021182	3.2494414770638302	IER2
puromycin MCF7 UP	2/242	0.31059422410666115	0.4760426946040536	0	0	1.801007326007326	2.1058601698822583	EGR1;JUNB
Kinome 3629 Roche	1/80	0.3117526111639569	0.4760426946040536	0	0	2.728123280132086	3.1797513178046244	PAK4
Bathocuproine disulfonate CTD 00001350	1/80	0.3117526111639569	0.4760426946040536	0	0	2.728123280132086	3.1797513178046244	COMT
tanespimycin PC3 UP	1/80	0.3117526111639569	0.4760426946040536	0	0	2.728123280132086	3.1797513178046244	EPS15L1
wortmannin MCF7 UP	1/80	0.3117526111639569	0.4760426946040536	0	0	2.728123280132086	3.1797513178046244	EGR1
proscillaridin MCF7 DOWN	3/423	0.3142362417062549	0.47890840864548295	0	0	1.5465873015873015	1.7903452569042853	KANK2;DOK1;SOX13
ebselen CTD 00001949	1/81	0.3149658092207967	0.47890840864548295	0	0	2.6938858695652175	3.112222607135511	RELA
2'-Deoxy cyclic AMP BOSS	1/81	0.3149658092207967	0.47890840864548295	0	0	2.6938858695652175	3.112222607135511	DUSP8
clioquinol CTD 00006162	1/82	0.3181641664221932	0.483088247039347	0	0	2.6604938271604937	3.046765027080947	EGR1
vorinostat MCF7 UP	4/613	0.3186661525393279	0.4831680027923519	0	0	1.42418036567591	1.6287087138092564	KANK2;EGR1;CHST12;ATG2A
DL-Selenomethionine CTD 00006732	1/83	0.3213477506678305	0.48586333610115023	0	0	2.627916224814422	2.983293032908186	RELA
biochanin A CTD 00000149	1/83	0.3213477506678305	0.48586333610115023	0	0	2.627916224814422	2.983293032908186	RELA
Lead(II) acetate CTD 00000394	1/84	0.3245166293718568	0.48927822801507165	0	0	2.5961236249345205	2.921725550629347	JUNB
SILVER CTD 00006742	1/84	0.3245166293718568	0.48927822801507165	0	0	2.5961236249345205	2.921725550629347	EGR1
Rubidomycin hydrochloride	1/85	0.32767086977281645	0.4933419958064113	0	0	2.5650879917184266	2.861985692190971	S1PR4
chitosamine CTD 00006030	1/86	0.33081053867204613	0.4964040474132177	0	0	2.534782608695652	2.8040004962252554	RELA
rifabutin PC3 DOWN	1/86	0.33081053867204613	0.4964040474132177	0	0	2.534782608695652	2.8040004962252554	MEPCE
AZD7762 LINCS	2/254	0.3310899553444438	0.4964040474132177	0	0	1.7141984999127857	1.8948153198957187	MAPKAPK2;PAK4
PNU-0293363 MCF7 UP	2/255	0.33279111453720134	0.4982596770577875	0	0	1.7073361421187507	1.8784799771292262	KDELR1;RELA
ANTIMONY POTASSIUM TARTRATE CTD 00005425	1/87	0.3339357027721913	0.49858455622236897	0	0	2.5051820020222446	2.7477006831319626	IER2
apigenin MCF7 DOWN	1/87	0.3339357027721913	0.49858455622236897	0	0	2.5051820020222446	2.7477006831319626	MEPCE
alsterpaullone MCF7 UP	2/256	0.3344911000795458	0.49872112702567506	0	0	1.7005278186380548	1.862324548835862	EGR1;DUSP8
curcumin BOSS	2/257	0.3361898862735508	0.49975849715728765	0	0	1.6937728937728938	1.846346500974837	RELA;PAK4
IN1152 CTD 00001901	1/88	0.33704642831538	0.49975849715728765	0	0	2.476261869065467	2.693020433132293	RELA
microcystin RR CTD 00002594	1/88	0.33704642831538	0.49975849715728765	0	0	2.476261869065467	2.693020433132293	LMNA
GW-8510 PC3 UP	1/88	0.33704642831538	0.49975849715728765	0	0	2.476261869065467	2.693020433132293	JUNB
15-Acetyldeoxynivalenol CTD 00002073	1/89	0.3401427812414636	0.5029621593322879	0	0	2.4479990118577075	2.6398971762938377	DUSP8
Dichloromercury CTD 00006273	1/89	0.3401427812414636	0.5029621593322879	0	0	2.4479990118577075	2.6398971762938377	RELA
zuclopenthixol PC3 DOWN	2/260	0.34127879563552305	0.5039487710277298	0	0	1.6738223017292784	1.7994519605913981	PCIF1;EPS15L1
cyclopenthiazide PC3 DOWN	2/261	0.3429725324705987	0.5047423931154698	0	0	1.667274810131953	1.7841589694504627	PCIF1;EPS15L1
chrysin CTD 00001976	1/90	0.3432248273185194	0.5047423931154698	0	0	2.420371275036639	2.588271397645247	RELA
fenofibrate CTD 00006620	1/90	0.3432248273185194	0.5047423931154698	0	0	2.420371275036639	2.588271397645247	RELA
piperlongumine MCF7 DOWN	2/262	0.3446649452959177	0.5061677816845785	0	0	1.660777683854607	1.7690313366921449	CHST12;SEMA4C
7,8-Benzoflavone CTD 00000606	1/91	0.34629263185073406	0.5064824207340668	0	0	2.3933574879227053	2.538086458874912	RELA
Bexarotene CTD 00003225	1/91	0.34629263185073406	0.5064824207340668	0	0	2.3933574879227053	2.538086458874912	IER2
9,10-Phenanthrenequinone TTD 00001360	1/91	0.34629263185073406	0.5064824207340668	0	0	2.3933574879227053	2.538086458874912	S1PR4
PKR Inhibitor MRC	1/92	0.3493462600236312	0.5095832908145047	0	0	2.3669374104156713	2.48928842793456	PAK4
anisomycin HL60 DOWN	6/1034	0.3493608235630605	0.5095832908145047	0	0	1.2665369649805447	1.33195361500248	KANK2;PRKCSH;CHST12;SRF;SEMA4C;COMT
digoxin HL60 DOWN	3/452	0.35120851313731266	0.511584216290801	0	0	1.444543429844098	1.5115343876283605	KANK2;DOK1;CHST12
Deguelin CTD 00003487	1/93	0.35238577652801584	0.5126044787112545	0	0	2.34109168241966	2.4418259252030525	RELA
valinomycin MCF7 UP	1/94	0.35541124598652435	0.5156101072004233	0	0	2.315801776531089	2.395649974707396	EGR1
levodopa BOSS	1/94	0.35541124598652435	0.5156101072004233	0	0	2.315801776531089	2.395649974707396	COMT
staurosporine MCF7 DOWN	4/649	0.35680433224517144	0.5169335002204304	0	0	1.3421827366954098	1.3832102248010771	MEPCE;SEMA4C;SOX13;IER2
Gefitinib CTD 00003879	1/95	0.35842273256095014	0.5178823084718029	0	0	2.291049953746531	2.35071387067599	RELA
valinomycin PC3 UP	1/95	0.35842273256095014	0.5178823084718029	0	0	2.291049953746531	2.35071387067599	JUNB
troglitazone CTD 00002415	4/651	0.35892752952646645	0.5179155627395321	0	0	1.3378948648038484	1.3708536084360718	EGR1;ZFP36;RAD23A;RELA
hydrogen peroxide CTD 00006118	14/2673	0.35950542464284885	0.5180540636609416	0	0	1.149532754771233	1.1760019103805026	EGR1;SPRYD3;SRF;COMT;RELA;BAG6;ZFP36;TRIM3;MAPKAPK2;FOSB;JUNB;TRMT61A;IER2;NFKBIB
2-Naphthalenamine CTD 00007026	1/96	0.36142030014992055	0.5195513091401881	0	0	2.2668192219679635	2.3069730491120866	RARG
CEP-701 Kinome Scan	2/272	0.36151105045289367	0.5195513091401881	0	0	1.5984533984533984	1.6263666618874728	MAPKAPK2;PAK4
15-delta prostaglandin J2 HL60 DOWN	1/97	0.3644040124557009	0.522272594097824	0	0	2.2430932971014492	2.264384968655501	CHST12
apigenin PC3 DOWN	1/97	0.3644040124557009	0.522272594097824	0	0	2.2430932971014492	2.264384968655501	MEPCE
2-Nonenal, 4-hydroxy-, (2E,4R)- CTD 00001295	2/274	0.3648620634115961	0.522272594097824	0	0	1.5865384615384615	1.599605042040961	ZFP36;COMT
Calcimycin CTD 00005287	1/99	0.3703301241728348	0.5293947918694114	0	0	2.19709405501331	2.182506325224557	RELA
scriptaid PC3 UP	4/664	0.37272644128566257	0.5314713122485817	0	0	1.3106571331290433	1.2935013256262802	ZFP36;C7ORF43;ATG2A;JUNB
lycorine HL60 UP	5/862	0.3727715064515634	0.5314713122485817	0	0	1.2629945900074255	1.2463099645239575	ZFP36;FOSB;DUSP8;RELA;BRD4
alexidine HL60 UP	1/100	0.3732726494349856	0.531480924692198	0	0	2.1747913921826965	2.1431398321634836	CAMTA2
cyclophosphamide CTD 00005734	2/280	0.37487556547335543	0.5327116289697557	0	0	1.5518222784409834	1.5225877056783075	EGR1;EMP3
PHA-767491 LINCS	1/101	0.37620157104987745	0.5327116289697557	0	0	2.1529347826086958	2.1047740320130703	MAPKAPK2
METHAMPHETAMINE CTD 00006286	1/101	0.37620157104987745	0.5327116289697557	0	0	2.1529347826086958	2.1047740320130703	COMT
1,2,4-BENZENETRIOL CTD 00000682	1/101	0.37620157104987745	0.5327116289697557	0	0	2.1529347826086958	2.1047740320130703	EGR1
theophylline CTD 00006862	3/472	0.37661473303908305	0.5327116289697557	0	0	1.3815209665955934	1.3491001818016612	TRMT61A;IER2;RELA
scriptaid MCF7 DOWN	4/670	0.3790910326072526	0.534843467994158	0	0	1.298444511927658	1.2594637938880513	RARG;MEPCE;SEMA4C;PEX14
celastrol CTD 00002186	1/102	0.37911695126655665	0.534843467994158	0	0	2.131510977184675	2.0673749692075583	RELA
trichostatin A MCF7 UP	5/874	0.3839427836107998	0.5394724705775021	0	0	1.2447693273354954	1.1915700503287339	KANK2;EGR1;CHST12;LMNA;ATG2A
Doxorubicin Hydrochloride	1/104	0.3849073348213434	0.5394724705775021	0	0	2.0899113550021107	1.9953484304524305	RELA
A443654 LINCS	1/104	0.3849073348213434	0.5394724705775021	0	0	2.0899113550021107	1.9953484304524305	PAK4
3,3'-Diindolylmethane CTD 00000841	1/104	0.3849073348213434	0.5394724705775021	0	0	2.0899113550021107	1.9953484304524305	RELA
resveratrol MCF7 DOWN	1/104	0.3849073348213434	0.5394724705775021	0	0	2.0899113550021107	1.9953484304524305	PCIF1
Axitinib	1/105	0.3877824611776004	0.5413846048908058	0	0	2.0697115384615383	1.96066001805479	PAK4
bromocriptine HL60 DOWN	1/105	0.3877824611776004	0.5413846048908058	0	0	2.0697115384615383	1.96066001805479	CHST12
picrotoxinin HL60 DOWN	1/105	0.3877824611776004	0.5413846048908058	0	0	2.0697115384615383	1.96066001805479	DOK1
buflomedil PC3 DOWN	1/106	0.39064429218974767	0.5446726512373264	0	0	2.049896480331263	1.9268163328682866	EPS15L1
thapsigargin PC3 UP	3/484	0.39177394895855716	0.5451093495562126	0	0	1.3462231462231462	1.2615056821904282	NR1D1;JUNB;RELA
GW-8510 MCF7 DOWN	7/1290	0.39336145067963063	0.5451093495562126	0	0	1.181533107361018	1.1024015437934944	MEPCE;SEMA4C;SOX13;ZNF500;RELA;PEX14;ZNF574
1,10-phenanthroline CTD 00001181	1/107	0.39349288860987996	0.5451093495562126	0	0	2.0304552912223133	1.8937899819842032	EGR1
alexidine MCF7 DOWN	1/107	0.39349288860987996	0.5451093495562126	0	0	2.0304552912223133	1.8937899819842032	KANK2
9,10-Phenanthrenequinone CTD 00000222	1/107	0.39349288860987996	0.5451093495562126	0	0	2.0304552912223133	1.8937899819842032	S1PR4
ouabain MCF7 DOWN	3/486	0.3942925055966493	0.5455140843196885	0	0	1.340510697032436	1.2475626949280445	KANK2;EPS15L1;ZNF500
calmidazolium MCF7 DOWN	1/108	0.3963283109891754	0.5459121069769105	0	0	2.011377488825681	1.8615546924618769	RANBP3
clomipramine PC3 DOWN	1/108	0.3963283109891754	0.5459121069769105	0	0	2.011377488825681	1.8615546924618769	EPS15L1
CHOLINE HYDROXIDE BOSS	1/108	0.3963283109891754	0.5459121069769105	0	0	2.011377488825681	1.8615546924618769	PRKCSH
MS-275 PC3 DOWN	2/294	0.3979893674497952	0.5459121069769105	0	0	1.4763660996537709	1.3602203623610878	SRF;MEPCE
scriptaid MCF7 UP	4/688	0.3981494246112913	0.5459121069769105	0	0	1.2630921873973322	1.1632168425115719	EGR1;C7ORF43;CHST12;ATG2A
sertraline CTD 00007358	1/109	0.3991506196128853	0.5459121069769105	0	0	1.9926529790660226	1.8300852563063275	DUSP8
phenytoin CTD 00006527	1/109	0.3991506196128853	0.5459121069769105	0	0	1.9926529790660226	1.8300852563063275	RELA
clonidine HL60 DOWN	1/109	0.3991506196128853	0.5459121069769105	0	0	1.9926529790660226	1.8300852563063275	CHST12
lomustine PC3 DOWN	1/109	0.3991506196128853	0.5459121069769105	0	0	1.9926529790660226	1.8300852563063275	SOX13
rifabutin MCF7 DOWN	1/111	0.40475613530163157	0.5521736617376318	0	0	1.9562252964426878	1.7693481273266372	MEPCE
sulforaphane CTD 00000857	1/111	0.40475613530163157	0.5521736617376318	0	0	1.9562252964426878	1.7693481273266372	RELA
Silica CTD 00006678	5/898	0.40626680940797344	0.5535320913986963	0	0	1.2097882520614884	1.0897109237871418	DOK1;EGR1;ZFP36;FOSB;RELA
Sorafenib CTD 00004146	1/113	0.4103099123258195	0.5583331085446277	0	0	1.921098602484472	1.7113963223160602	DOK1
AM580 CTD 00002706	1/115	0.41581242309714933	0.5643918621583782	0	0	1.8872044241037376	1.6560615633152542	TNFSF12
LITHOCHOLIC ACID CTD 00006221	1/115	0.41581242309714933	0.5643918621583782	0	0	1.8872044241037376	1.6560615633152542	RELA
podophyllotoxin HL60 UP	2/306	0.41749137966285355	0.5659561578027333	0	0	1.417220936957779	1.2379302754157107	ZFP36;DUSP8
celecoxib CTD 00003448	1/116	0.41854460008394034	0.5659565347046992	0	0	1.8706994328922495	1.6293264961801968	RELA
puromycin MCF7 DOWN	1/116	0.41854460008394034	0.5659565347046992	0	0	1.8706994328922495	1.6293264961801968	MEPCE
camptothecin CTD 00005566	1/117	0.4212641358099906	0.5689182738639949	0	0	1.8544790104947526	1.603188279217656	RELA
ellipticine MCF7 DOWN	3/515	0.43048777300713303	0.5805228683177296	0	0	1.2626953125	1.064245517642323	MEPCE;SEMA4C;IER2
N-Acetyl-L-cysteine CTD 00005305	2/315	0.4319125109138085	0.5805228683177296	0	0	1.3758382192886984	1.1550605314969997	RELA;NFKBIB
Staurosporine Kinome Scan	2/315	0.4319125109138085	0.5805228683177296	0	0	1.3758382192886984	1.1550605314969997	MAPKAPK2;PAK4
PP-242 Kinome Scan	1/121	0.4320170182829615	0.5805228683177296	0	0	1.7923007246376812	1.5042606081046361	PAK4
15-delta prostaglandin J2 MCF7 UP	1/122	0.43467420987983096	0.5833642641957781	0	0	1.777398490837226	1.480854609510137	EGR1
niclosamide MCF7 UP	1/123	0.4373191033577533	0.5861820899122004	0	0	1.7627405559515323	1.4579488529217068	EGR1
vorinostat HL60 UP	4/727	0.4390987394174546	0.5878345515239897	0	0	1.1925342284799603	0.9814926055085461	KANK2;EGR1;ATG2A;MLF2
MG-262 PC3 UP	2/320	0.4398438765283052	0.5880997105322489	0	0	1.353859976501486	1.1119731809976776	ZFP36;EPS15L1
Dabrafenib LINCS	1/125	0.4425722209815439	0.588818239548465	0	0	1.7341339410939691	1.4135820854731602	PAK4
Dabrafenib FDA	1/125	0.4425722209815439	0.588818239548465	0	0	1.7341339410939691	1.4135820854731602	PAK4
CGP74514A LINCS	1/125	0.4425722209815439	0.588818239548465	0	0	1.7341339410939691	1.4135820854731602	PAK4
clozapine CTD 00005693	1/125	0.4425722209815439	0.588818239548465	0	0	1.7341339410939691	1.4135820854731602	COMT
