gene,logFC,pval,abs_logFC
225207_at,-0.3319286762329421,0.3999074510253251,0.3319286762329421
213770_at,0.028382236622352952,0.3999258987274795,0.028382236622352952
216062_at,0.034490162496470855,0.39994321267741306,0.034490162496470855
222047_s_at,0.06404174969803833,0.40003644806236704,0.06404174969803833
239688_at,0.07803177233254921,0.4002714488726522,0.07803177233254921
210450_at,0.003597648303920842,0.4004316073032246,0.003597648303920842
223840_s_at,0.001706281160000156,0.400447964777363,0.001706281160000156
240726_at,0.008421558587842437,0.4005338448510868,0.008421558587842437
1560694_at,0.004282630387843156,0.40053594953012717,0.004282630387843156
216120_s_at,-0.04862832808352957,0.4005962201368777,0.04862832808352957
240613_at,0.0025715874274512274,0.4006232774476264,0.0025715874274512274
1552439_s_at,-0.02157184153137237,0.40063656867614006,0.02157184153137237
230810_at,-0.05055719420235283,0.40065681191356306,0.05055719420235283
244314_at,-0.007233655849411491,0.40077330228914154,0.007233655849411491
202988_s_at,0.2693200605858821,0.40082982167501235,0.2693200605858821
1560636_a_at,-0.013701423055293649,0.40090086624966004,0.013701423055293649
217590_s_at,-0.0018719455556861497,0.40092117003457717,0.0018719455556861497
1562955_at,-0.09039842195960812,0.4009665049372888,0.09039842195960812
1560043_at,0.022229344646667037,0.4009677612361001,0.022229344646667037
1559979_at,0.06268353923882275,0.401023200188535,0.06268353923882275
235118_at,-0.0040277877101959625,0.4010688860036824,0.0040277877101959625
240873_x_at,-0.08470210465097905,0.401361389147584,0.08470210465097905
220891_at,-0.12224160891529401,0.40143313126949776,0.12224160891529401
1557369_a_at,0.0029177571686269665,0.4014473699376231,0.0029177571686269665
220818_s_at,-0.23937256108235294,0.401465205430402,0.23937256108235294
232358_at,0.04598044058705941,0.4015286961810106,0.04598044058705941
1566152_a_at,-0.013713644933724733,0.4015305439176984,0.013713644933724733
233289_at,-0.24540097741176492,0.4015685295076016,0.24540097741176492
1557742_a_at,0.016205173676862916,0.40157492539389483,0.016205173676862916
212159_x_at,0.11468043861411736,0.40167550065797897,0.11468043861411736
217309_s_at,-0.06458928299490241,0.4017180625970034,0.06458928299490241
239745_at,0.0009779458572549693,0.40183843428721155,0.0009779458572549693
225289_at,0.11392735572274582,0.40189916734003084,0.11392735572274582
238924_at,-0.11174254685686336,0.4019712306173847,0.11174254685686336
1569764_at,0.014885982909019546,0.4020145505713407,0.014885982909019546
232722_at,-0.22329139749137106,0.4020660959180923,0.22329139749137106
1562751_at,0.04245394321294116,0.4020673091473751,0.04245394321294116
1552942_at,0.05600041241921572,0.40222273913320006,0.05600041241921572
206474_at,0.07984691562705892,0.4022291742045898,0.07984691562705892
237595_at,0.07461365048078417,0.4022877170663852,0.07461365048078417
207389_at,0.08080603493254923,0.4024123656366885,0.08080603493254923
219374_s_at,-0.10397999205137332,0.4025446831166809,0.10397999205137332
1553346_a_at,-0.004792060658823427,0.4025987735753568,0.004792060658823427
207018_s_at,-0.1318861004678431,0.40267234791543205,0.1318861004678431
236759_at,0.017854634807058734,0.40273696275458004,0.017854634807058734
1561480_a_at,0.030165849407450818,0.4028435531377943,0.030165849407450818
230222_at,0.030879097729019644,0.40286985001606845,0.030879097729019644
1556601_a_at,0.16442504185254903,0.4031011621558759,0.16442504185254903
220880_at,7.155570117634014e-05,0.4033086010787865,7.155570117634014e-05
1556395_at,-0.00446602831098053,0.4034455169518404,0.00446602831098053
234044_at,-0.03738735143294036,0.4034750209538648,0.03738735143294036
224578_at,-0.10049416362117825,0.4036185737159905,0.10049416362117825
205659_at,-0.13605966568235317,0.40365166717318246,0.13605966568235317
241426_at,-0.03844273685411803,0.40368112659143207,0.03844273685411803
214596_at,-0.0014332175800002567,0.4037423455071676,0.0014332175800002567
211626_x_at,0.027630321472940977,0.40388422012259206,0.027630321472940977
240040_at,0.021847550289019857,0.40390417226393516,0.021847550289019857
202875_s_at,0.13880830356901885,0.40398553484793154,0.13880830356901885
234303_s_at,-0.05046679872862736,0.4040224134026863,0.05046679872862736
224012_at,-0.0002234188549015137,0.40411919807309293,0.0002234188549015137
243535_at,0.004510826318039118,0.40415505252472705,0.004510826318039118
1566906_at,-0.0036993277403922775,0.40417772814337505,0.0036993277403922775
217162_at,0.020629433548235543,0.40419706201870087,0.020629433548235543
1564253_at,-0.0019345119709801573,0.40431483018948355,0.0019345119709801573
234170_at,0.10693625919215677,0.40432206653348846,0.10693625919215677
205650_s_at,0.10204599405137271,0.40436151138322873,0.10204599405137271
229455_at,-0.3318264390584318,0.4043753513927104,0.3318264390584318
241503_at,-0.007917285050587974,0.4044335634932472,0.007917285050587974
234255_at,-0.07169967080392148,0.4044424948302704,0.07169967080392148
217259_at,-0.0015039840615691524,0.4045269240929473,0.0015039840615691524
1559658_at,0.04859151151882379,0.4047257585660323,0.04859151151882379
206219_s_at,0.03811494057960818,0.4047554076943154,0.03811494057960818
234208_at,0.008042158697647128,0.4050513502259736,0.008042158697647128
1554686_at,-0.030858713096078905,0.4051228226854544,0.030858713096078905
236174_at,-0.014947801276078643,0.40519034651755337,0.014947801276078643
1567390_at,0.019432139150980188,0.4052813337675768,0.019432139150980188
1559988_at,-0.02393174894196104,0.4052964241138477,0.02393174894196104
234780_at,0.021965697087451108,0.40531308275809186,0.021965697087451108
231057_at,0.24345398635176352,0.4054368078914864,0.24345398635176352
238223_at,0.04473335231529507,0.4054837674812469,0.04473335231529507
1552796_a_at,0.0014564623274511135,0.4055448340438058,0.0014564623274511135
213846_at,0.08455149816235341,0.4055791844162483,0.08455149816235341
1552523_a_at,0.03385282201411721,0.4055902281658602,0.03385282201411721
1555004_a_at,0.04643511143803947,0.4056334105095488,0.04643511143803947
229548_at,0.09360555163411721,0.40565806381108394,0.09360555163411721
214772_at,0.004871870691764535,0.40576073392448675,0.004871870691764535
1559672_a_at,-0.04055061505882307,0.4057635220786061,0.04055061505882307
200025_s_at,-0.02359215603137166,0.4057761946179016,0.02359215603137166
1553140_at,0.034177402993333494,0.4058689458319298,0.034177402993333494
203663_s_at,-0.07851868754509894,0.4060508304869612,0.07851868754509894
244691_at,-0.07230363028117681,0.4062186413704749,0.07230363028117681
204504_s_at,0.08740134584235282,0.4062447253916954,0.08740134584235282
232274_at,0.1006760615835276,0.4062708790185995,0.1006760615835276
201954_at,0.10163411494666796,0.40633851829215784,0.10163411494666796
216795_at,0.003159346067451274,0.40654758035802163,0.003159346067451274
229776_at,-0.14458527562313694,0.4066085712315618,0.14458527562313694
1555120_at,-0.19031842713215674,0.4066100991736028,0.19031842713215674
207723_s_at,-0.24862406866313735,0.4066275733647241,0.24862406866313735
218724_s_at,-0.22588129631804055,0.4067560918183818,0.22588129631804055
208084_at,-0.10382157411803883,0.40690021199865634,0.10382157411803883
207142_at,-0.009016811727843077,0.40704327437013654,0.009016811727843077
214389_at,0.0073039605847058375,0.40710549668865537,0.0073039605847058375
242098_at,0.02717424010980407,0.4071321752249697,0.02717424010980407
237376_at,-0.03093547497921545,0.40730268382198587,0.03093547497921545
232579_at,0.11724277214705836,0.40735055587164315,0.11724277214705836
242135_at,0.021005103509019296,0.407401892563361,0.021005103509019296
1553197_at,0.00056471383372525,0.40744485874835124,0.00056471383372525
205998_x_at,0.053955810973332685,0.40747362721913905,0.053955810973332685
1554665_at,-0.03323839428705888,0.4075661913680545,0.03323839428705888
231114_at,-0.08763242640588231,0.4076562631685332,0.08763242640588231
207746_at,0.06466752259607844,0.40778880569269516,0.06466752259607844
1568789_at,-0.00901678597019595,0.40781962723776666,0.00901678597019595
224917_at,0.2585193622960791,0.407922996988311,0.2585193622960791
233713_at,0.24704677674156716,0.40793230039705897,0.24704677674156716
239946_at,0.2519486417615697,0.40794845422586834,0.2519486417615697
239054_at,0.01963798049254928,0.408038346837736,0.01963798049254928
1566923_at,0.06546191198627449,0.4080429475684949,0.06546191198627449
1567274_at,-0.0138388663164708,0.40817742478322205,0.0138388663164708
232361_s_at,-0.14600193921529403,0.40825157348999574,0.14600193921529403
238170_at,-0.12548060348627432,0.4082954971163656,0.12548060348627432
209360_s_at,-0.13644881113607799,0.40835933354789766,0.13644881113607799
1559361_at,-0.03608532345843196,0.4083897586606464,0.03608532345843196
221646_s_at,-0.2080015087054914,0.4084032473786925,0.2080015087054914
220611_at,-0.005779585830196332,0.40849482733121767,0.005779585830196332
218544_s_at,-0.08486249876000063,0.40856860443391363,0.08486249876000063
238317_x_at,-0.2584300993490194,0.4086259131342549,0.2584300993490194
222172_at,-0.05295369137882355,0.4088464196308894,0.05295369137882355
242676_at,-0.03630045023921635,0.40884660659499195,0.03630045023921635
1556800_a_at,0.007778012881568319,0.4088899422491783,0.007778012881568319
1570033_at,0.00874199101686246,0.4090243007107932,0.00874199101686246
207317_s_at,0.04866566833254815,0.40903394995358966,0.04866566833254815
228172_at,0.044712509192155636,0.40905101844213887,0.044712509192155636
1555209_at,0.005145401373333858,0.4091751857261342,0.005145401373333858
240996_at,0.018757653059999768,0.4092035247994448,0.018757653059999768
222942_s_at,-0.03538362559019648,0.4092260854095755,0.03538362559019648
1559363_at,-0.0006382598419611973,0.40931315073331653,0.0006382598419611973
244736_at,0.004346867792941023,0.40934408218252094,0.004346867792941023
215176_x_at,0.26000537447176475,0.4093852670826752,0.26000537447176475
231277_x_at,-0.10328020811215666,0.40946459642359767,0.10328020811215666
220755_s_at,0.08895481099921554,0.40957675097097734,0.08895481099921554
202821_s_at,-0.141758912139216,0.40960126518244167,0.141758912139216
232044_at,-0.11465913329137223,0.40963908615720845,0.11465913329137223
213055_at,-0.09872371891999965,0.40967956593601385,0.09872371891999965
244806_at,-0.006567122007451243,0.40970966138510534,0.006567122007451243
244312_at,-0.15919500029843014,0.40973743583276756,0.15919500029843014
230129_at,-0.1538650231086276,0.40975304092703757,0.1538650231086276
229006_at,-0.05442084918235279,0.4097533199502571,0.05442084918235279
1568856_at,-0.09142812531411737,0.409903523632711,0.09142812531411737
204341_at,-0.13713286625804066,0.4100604539124012,0.13713286625804066
210671_x_at,-0.059911471279216144,0.4101480348780787,0.059911471279216144
240270_x_at,-0.0702888493858822,0.4102713419215199,0.0702888493858822
215188_at,0.05279781356039148,0.4104685299162656,0.05279781356039148
205543_at,-0.022042034286667178,0.4105400566042836,0.022042034286667178
226318_at,0.14735891870352802,0.4105873740579554,0.14735891870352802
238021_s_at,-0.16084024694156795,0.4106516882144091,0.16084024694156795
200044_at,-0.08042019101960918,0.41071588562525163,0.08042019101960918
236700_at,-0.17938905763764668,0.4107807770230215,0.17938905763764668
219138_at,-0.1599355308768624,0.4107816468169234,0.1599355308768624
1555032_at,0.003667934625097846,0.4108854113992839,0.003667934625097846
233911_s_at,0.14507231466039228,0.41091887109571823,0.14507231466039228
220745_at,0.11854775922588212,0.410939561047324,0.11854775922588212
231449_at,-0.08328729416431413,0.41100360165397876,0.08328729416431413
212471_at,0.02082293081411768,0.4110467727654571,0.02082293081411768
232630_at,-0.010113947283529434,0.4111991511536507,0.010113947283529434
231072_at,0.011621456821960585,0.4112104310350656,0.011621456821960585
232840_at,-0.0010341687392156906,0.4112504099114779,0.0010341687392156906
225825_at,-0.09871718351333314,0.41131051836420585,0.09871718351333314
1563473_at,-0.04143711757686308,0.4115495110884376,0.04143711757686308
1557372_at,0.00810327099137309,0.4117686022129491,0.00810327099137309
1559039_at,0.13131646664274577,0.4117686846889286,0.13131646664274577
221087_s_at,0.16586181206705852,0.4117863090405569,0.16586181206705852
229307_at,0.16387720749294044,0.4119114771806065,0.16387720749294044
234088_at,-0.0715116815721566,0.41197872271696356,0.0715116815721566
234078_at,0.04709138486862763,0.4120177892488701,0.04709138486862763
1563876_at,-0.01489914337411724,0.41228615749418984,0.01489914337411724
223113_at,-0.0829013076039189,0.412291714559446,0.0829013076039189
219191_s_at,-0.09194764139843192,0.4123873539403139,0.09194764139843192
243157_at,-0.004414629284706262,0.41248191714630156,0.004414629284706262
205537_s_at,0.07263655641803846,0.41254989549102583,0.07263655641803846
205493_s_at,0.31104777765254976,0.41257082326527816,0.31104777765254976
242031_at,-0.009770066352157158,0.41265259988750247,0.009770066352157158
237299_at,0.06449042062980315,0.41265535759633176,0.06449042062980315
228656_at,-0.059165966615686294,0.4126819621527785,0.059165966615686294
217245_at,0.0012910230799993982,0.4126977393452783,0.0012910230799993982
201982_s_at,-0.015798690892156575,0.4127040545210786,0.015798690892156575
222666_s_at,-0.07064188883803801,0.41273574035399585,0.07064188883803801
230151_at,-0.06716384760509753,0.41273710343071723,0.06716384760509753
1558007_s_at,-0.010981693125490022,0.4127392020838463,0.010981693125490022
1559529_at,0.20426608376548927,0.41283580400968056,0.20426608376548927
1553852_at,0.05341370938078471,0.4129846151281358,0.05341370938078471
219875_s_at,-0.08034869137529377,0.41300211551747257,0.08034869137529377
237470_at,-0.07750194730000004,0.4130183861240988,0.07750194730000004
1552999_a_at,0.0007392445956861948,0.4130391859317257,0.0007392445956861948
1558041_a_at,-0.11649646844352901,0.41306859024601783,0.11649646844352901
230446_at,0.12313265055254963,0.4132440815386096,0.12313265055254963
215837_x_at,0.009415261640000061,0.4132730548040737,0.009415261640000061
220283_at,0.013247839261176786,0.41330195383351875,0.013247839261176786
243399_at,-0.039982780403921225,0.41336535839581534,0.039982780403921225
1564494_s_at,-0.18738389776627784,0.4133695401918033,0.18738389776627784
206086_x_at,0.044760860226274346,0.4134481189299658,0.044760860226274346
241482_at,0.005343834161568584,0.4134497699071057,0.005343834161568584
219779_at,0.014062141023529762,0.4135971826331075,0.014062141023529762
1569208_a_at,-0.0907623123094119,0.4136418011011527,0.0907623123094119
216981_x_at,0.052275054095686,0.4136859423653655,0.052275054095686
202644_s_at,-0.15413437858862977,0.4137070805208376,0.15413437858862977
223885_at,0.022535359849019887,0.4138567232685414,0.022535359849019887
239506_s_at,0.0009131971882356815,0.4139185384407662,0.0009131971882356815
240035_at,0.013316057046667051,0.4139368171692962,0.013316057046667051
204472_at,0.307574025438039,0.4139611033596037,0.307574025438039
221491_x_at,0.2319580163784316,0.414145972794954,0.2319580163784316
1556348_at,-0.06827179444235343,0.41428078509666333,0.06827179444235343
240224_at,-0.0005085051015685238,0.41433253927965985,0.0005085051015685238
224192_at,0.006971821808235745,0.4143890938357092,0.006971821808235745
236958_at,-0.10534031488666695,0.41443129023679726,0.10534031488666695
233137_at,0.005734104005489904,0.4145757714579349,0.005734104005489904
1556737_at,-0.020523742776862974,0.4146061340575161,0.020523742776862974
1559789_a_at,-0.03284369757176364,0.41484271046679877,0.03284369757176364
1561761_x_at,-0.017818791165883585,0.41486890168614954,0.017818791165883585
1553219_a_at,-0.008258191839608298,0.41505038306399555,0.008258191839608298
1562337_at,0.11517930427019607,0.4151174279335762,0.11517930427019607
223018_at,0.06726454531607828,0.4151407227078424,0.06726454531607828
1556301_at,0.10898472479843102,0.4151488171531693,0.10898472479843102
236983_at,0.015651823934117903,0.4152211001190257,0.015651823934117903
232560_at,-0.019382157180000803,0.41528425379017087,0.019382157180000803
235761_at,-0.13393327759803908,0.4156750453790634,0.13393327759803908
1562509_at,0.017275453282352693,0.41571077000746937,0.017275453282352693
205939_at,0.013489625148627837,0.4157900854394715,0.013489625148627837
233657_at,0.03043528325451028,0.4158306728302805,0.03043528325451028
241516_at,0.024079044180784326,0.4159209319460778,0.024079044180784326
242134_at,0.3059890458505885,0.416136990369265,0.3059890458505885
235938_at,-0.1265032353980411,0.416138402987402,0.1265032353980411
234770_at,0.048007317528235394,0.4162027466583962,0.048007317528235394
1555384_a_at,-0.12000549193725485,0.4162309973950429,0.12000549193725485
238064_at,0.145569633593726,0.4162960049526968,0.145569633593726
1565860_at,0.010866932454510092,0.41639919042090134,0.010866932454510092
201467_s_at,0.21527981246509764,0.4165616045099637,0.21527981246509764
203761_at,0.21722190676196185,0.41668006322983475,0.21722190676196185
234223_at,3.7538444705997875e-05,0.41673819007773627,3.7538444705997875e-05
208546_x_at,-0.16957301173333406,0.4167461382785269,0.16957301173333406
239767_at,-0.0038045223788234495,0.41684470812207,0.0038045223788234495
220817_at,-0.2700832761309804,0.41684650180174154,0.2700832761309804
1556296_at,-0.028256404358823595,0.4168609456843916,0.028256404358823595
244248_at,0.07674321376274529,0.41699329078604874,0.07674321376274529
204441_s_at,0.1309558585207844,0.41705629335997674,0.1309558585207844
1559031_at,-0.013551518668235563,0.41714126435023013,0.013551518668235563
239383_at,0.16201262912588188,0.4171637043321911,0.16201262912588188
216682_s_at,0.18659821685490208,0.4172415647590296,0.18659821685490208
242474_s_at,-0.007410881292548854,0.41728166105235265,0.007410881292548854
1557727_at,0.011053188476862985,0.4172821873622795,0.011053188476862985
217524_x_at,-0.008883522921569131,0.4174586763419902,0.008883522921569131
230918_at,-0.15456837380156863,0.4175421144306515,0.15456837380156863
206595_at,0.1815485178376468,0.41762498217870037,0.1815485178376468
208389_s_at,0.04245340235686301,0.41789394015390335,0.04245340235686301
242171_at,0.19694178712392052,0.41802129250146725,0.19694178712392052
232396_at,-0.21073988391254783,0.41809151338642225,0.21073988391254783
202809_s_at,-0.09473960797176417,0.41813602441681097,0.09473960797176417
216661_x_at,0.3697611273521568,0.41814832636173893,0.3697611273521568
233479_at,0.08406312329490184,0.4181889305205706,0.08406312329490184
242544_x_at,-0.021546654273333132,0.41824823270753464,0.021546654273333132
1560303_at,0.001765878308627844,0.4182567871620716,0.001765878308627844
215237_at,-0.05229865906862763,0.4182960308971686,0.05229865906862763
1562969_at,-0.004565531386666155,0.4184547336944795,0.004565531386666155
1556619_at,-0.012946213358431269,0.4184651531500053,0.012946213358431269
242598_at,0.03276911179137265,0.4184685780159916,0.03276911179137265
240627_x_at,-0.030578226408628062,0.41847836855858644,0.030578226408628062
201430_s_at,-0.22002686207058808,0.4186739066549051,0.22002686207058808
1559066_at,-0.004141523857254192,0.41869789075079134,0.004141523857254192
1557506_a_at,0.03755710512509802,0.4187426921338041,0.03755710512509802
233176_at,-0.07894681100509793,0.4188340496641927,0.07894681100509793
1556249_a_at,0.014236244454902458,0.4188861501769022,0.014236244454902458
214285_at,0.10667069120980344,0.4189447110287309,0.10667069120980344
222187_x_at,0.05124393780862757,0.41904933745937,0.05124393780862757
234457_at,-0.000566088225882222,0.41906699874420883,0.000566088225882222
229375_at,-0.041665975140393385,0.4190933106773119,0.041665975140393385
239179_at,0.15043131237059004,0.4191169574303082,0.15043131237059004
225577_at,0.05951866503882286,0.41930131031734963,0.05951866503882286
1565651_at,-0.16168667198666675,0.419354366205573,0.16168667198666675
1552897_a_at,-0.1771864579737259,0.41952921258045195,0.1771864579737259
230784_at,0.0027652649380396355,0.4196661151361508,0.0027652649380396355
243358_at,-0.12673200651529415,0.41967329744590953,0.12673200651529415
204006_s_at,-0.1754049231505883,0.41974149301770824,0.1754049231505883
1553770_a_at,0.03350018408039235,0.41974484440872917,0.03350018408039235
241675_s_at,-0.027755094539999803,0.4198399340200154,0.027755094539999803
231826_at,-0.11531711475647022,0.4199447123650082,0.11531711475647022
241158_at,0.034644699130587764,0.42002960840209225,0.034644699130587764
1555546_a_at,-0.024998655297254313,0.42006320463739477,0.024998655297254313
244353_s_at,-0.08289866783843092,0.42010701806803163,0.08289866783843092
220196_at,0.3014312229784313,0.42038552349166514,0.3014312229784313
241175_at,-0.01934383775803905,0.4204428676769748,0.01934383775803905
232391_at,-0.008599435417254941,0.4205361119460146,0.008599435417254941
1557856_at,0.02203594284470567,0.42054475410131276,0.02203594284470567
1559777_at,0.051543625524313796,0.42060199351928995,0.051543625524313796
234193_at,0.16462669603294033,0.4206901169654371,0.16462669603294033
205476_at,-0.321201114775294,0.42075663753354253,0.321201114775294
207201_s_at,0.050047092055293785,0.42076446697975955,0.050047092055293785
228402_at,0.10453066197960759,0.4208335094521767,0.10453066197960759
238063_at,-0.33266904580784207,0.4209102954896172,0.33266904580784207
237588_at,0.09200707749647075,0.42099681934995814,0.09200707749647075
209294_x_at,-0.0718786895435306,0.42101121638717276,0.0718786895435306
230102_at,0.13218885835254834,0.42104350589694095,0.13218885835254834
238997_at,-0.2456053559098037,0.4211590796207536,0.2456053559098037
240168_at,-0.1669853527341174,0.421179756830219,0.1669853527341174
217021_at,0.020123291955294498,0.4212389887482273,0.020123291955294498
204804_at,-0.07180910472823587,0.42127795081963937,0.07180910472823587
228540_at,-0.029213703489019416,0.4212936893907254,0.029213703489019416
210630_s_at,-0.10145237018313713,0.42146425975441515,0.10145237018313713
235050_at,-0.02009612305882369,0.42152940641000236,0.02009612305882369
240099_at,-0.06419306337333319,0.421740243161702,0.06419306337333319
1563933_a_at,-0.14765985250274527,0.4217649659308027,0.14765985250274527
1553141_at,-0.04024019578078386,0.42181778334043285,0.04024019578078386
1562052_at,0.007781172195686192,0.4219853693591711,0.007781172195686192
244588_at,-0.0032140883670592757,0.4221636401631903,0.0032140883670592757
237408_at,0.02351655121764784,0.42217353274966474,0.02351655121764784
217411_s_at,0.0026674706678431193,0.42223627282200515,0.0026674706678431193
200600_at,0.09969088514901969,0.4222570013534013,0.09969088514901969
243548_x_at,0.028383903330195803,0.42231392022296177,0.028383903330195803
228765_at,0.12711776129333607,0.4223395303664983,0.12711776129333607
207598_x_at,0.16624439465372554,0.4223557011558313,0.16624439465372554
219737_s_at,-0.07934731173137344,0.4223720915553283,0.07934731173137344
232230_at,-0.04942470580117675,0.42249415494081,0.04942470580117675
1553479_at,0.0028581259254902847,0.4226379770082488,0.0028581259254902847
244757_at,-0.010770509771764303,0.4226398936758017,0.010770509771764303
1556606_at,-0.031051713005097348,0.42265705129954445,0.031051713005097348
228429_x_at,-0.11681075152274456,0.4226679017965749,0.11681075152274456
1566917_at,0.014757642475686339,0.4226752572766854,0.014757642475686339
209738_x_at,-0.12105160257764691,0.42272081768341563,0.12105160257764691
244350_at,-0.169739126000783,0.4227746298631023,0.169739126000783
1555053_at,0.008928281224314105,0.42285610970873566,0.008928281224314105
220636_at,0.18922923199725394,0.423012910079843,0.18922923199725394
234933_at,0.0009331941513726072,0.42303877518103716,0.0009331941513726072
1552873_s_at,0.002898108632157115,0.42314227488102896,0.002898108632157115
234628_at,-0.07494677828627427,0.4231646274167902,0.07494677828627427
233518_at,-0.21336023023490291,0.4232366042478509,0.21336023023490291
211339_s_at,-0.1528757637239222,0.42324789567195475,0.1528757637239222
230890_at,0.0283506087929406,0.42333345244253506,0.0283506087929406
1560315_at,0.004270262244705947,0.42336798398434417,0.004270262244705947
1566965_at,0.0026913074949015403,0.4233704637956024,0.0026913074949015403
239519_at,0.37614745228666724,0.4233964069557832,0.37614745228666724
206749_at,-0.013918113142744382,0.4234067356467427,0.013918113142744382
210095_s_at,-0.27243578089176523,0.42342980513572004,0.27243578089176523
230497_at,-0.03316851479372618,0.423472290291826,0.03316851479372618
1552666_a_at,0.0034328271368626595,0.4236753608945082,0.0034328271368626595
236889_at,0.17304960487451115,0.42369518507987536,0.17304960487451115
241841_at,-0.07608267830392146,0.42371595586667476,0.07608267830392146
233925_at,0.04109605517254877,0.42378576447861827,0.04109605517254877
1566824_at,0.004931642938039271,0.4238116503440741,0.004931642938039271
239869_at,0.03948882737647086,0.42394009873980265,0.03948882737647086
243902_at,0.05603509128078343,0.4239407125632071,0.05603509128078343
217080_s_at,0.25144428058549284,0.42417434203477944,0.25144428058549284
204467_s_at,0.08754946936862673,0.4241809016296718,0.08754946936862673
223344_s_at,-0.1600798432345094,0.42422143612382657,0.1600798432345094
227704_at,-0.06315176950274504,0.4242517900220337,0.06315176950274504
233900_at,-0.023179429403921148,0.4242973467388721,0.023179429403921148
219569_s_at,0.06662985507294117,0.4244926931071836,0.06662985507294117
240354_at,0.0005628537576467529,0.4246035034394384,0.0005628537576467529
200609_s_at,0.07389921614823614,0.42463777049446827,0.07389921614823614
203433_at,0.09280326466862565,0.42467828155599185,0.09280326466862565
238248_at,0.03422664763176542,0.4247198172176859,0.03422664763176542
1554712_a_at,-0.08034803845725502,0.4247478066314676,0.08034803845725502
243730_at,0.0740525662737248,0.4248281568246587,0.0740525662737248
240948_at,-0.1523680188996086,0.42495427442808886,0.1523680188996086
239146_at,-0.0731922065294115,0.42498702731681715,0.0731922065294115
243476_at,-0.07614046275333308,0.4250004241607763,0.07614046275333308
234758_at,-0.116643320184314,0.4250068906331578,0.116643320184314
214365_at,0.00847691909137227,0.4250715886950601,0.00847691909137227
1559688_at,-0.076617219333726,0.4251589355619969,0.076617219333726
212730_at,0.10006825910705919,0.4252341713507828,0.10006825910705919
241082_at,0.0030635583384310827,0.42536895043241674,0.0030635583384310827
231003_at,-0.11525624713647087,0.42537836938836737,0.11525624713647087
202965_s_at,-0.47031794717568687,0.42548350202879814,0.47031794717568687
223715_at,0.004930428494901662,0.425517479303966,0.004930428494901662
232748_at,0.1632599207584322,0.4256811019235339,0.1632599207584322
202497_x_at,-0.21411614867921536,0.4257690217768042,0.21411614867921536
242733_at,0.16044081111607822,0.4261245761130301,0.16044081111607822
220740_s_at,0.05384643521450938,0.4261796960259231,0.05384643521450938
230000_at,0.32987767174235216,0.42618293593802603,0.32987767174235216
1562481_at,0.11195774136313696,0.42618685035264825,0.11195774136313696
222306_at,0.10566074189921526,0.42630895843193084,0.10566074189921526
213869_x_at,0.23161938693451312,0.42639760393367876,0.23161938693451312
209668_x_at,0.06040228398000114,0.4263987912410897,0.06040228398000114
1554911_at,0.017079529356470502,0.426461305158891,0.017079529356470502
240723_at,0.012555431214510193,0.42653152514039294,0.012555431214510193
206936_x_at,-0.06922603121098003,0.42670705667954845,0.06922603121098003
1567686_at,0.00048548805803871886,0.4269181536590889,0.00048548805803871886
233686_at,0.00036820848588225985,0.4271268539235039,0.00036820848588225985
220177_s_at,-0.17815601185215701,0.42715804268137225,0.17815601185215701
1556683_x_at,-0.03924170893294132,0.4271641991567874,0.03924170893294132
206643_at,0.43729339190862726,0.4272028103672295,0.43729339190862726
236489_at,0.267332027374509,0.42728052254931215,0.267332027374509
222758_s_at,0.05840175040117623,0.42731890751896207,0.05840175040117623
242667_at,-0.1378728574741177,0.4273691909590158,0.1378728574741177
1557145_at,-0.13513169893019672,0.4273847405123732,0.13513169893019672
1559249_at,0.09197555092078469,0.4275170770201947,0.09197555092078469
229827_at,0.018352984479215628,0.4276663396070488,0.018352984479215628
214386_at,0.033782817716863534,0.427677158927102,0.033782817716863534
1557217_a_at,-0.023813405073725313,0.42780628594491177,0.023813405073725313
221920_s_at,0.1078722140650985,0.42784305749804763,0.1078722140650985
1556697_at,-0.011239933630588617,0.42788742522115086,0.011239933630588617
1555180_at,0.02556868447137317,0.4278881237245803,0.02556868447137317
242116_x_at,-0.024443547912157637,0.42808256507455655,0.024443547912157637
1569954_at,0.011958617820392092,0.4281495379386069,0.011958617820392092
224124_at,0.007310769737255196,0.4282137475154776,0.007310769737255196
228588_s_at,-0.08756260928274706,0.4283797222040865,0.08756260928274706
222167_at,-0.01128599504392147,0.4284293102477488,0.01128599504392147
222592_s_at,-0.25204397751725516,0.42870578106289636,0.25204397751725516
238948_at,-0.0486942276882365,0.4287887972969663,0.0486942276882365
215807_s_at,0.1267111819023521,0.4287984950668461,0.1267111819023521
203819_s_at,-0.03754673742039216,0.42889905924208416,0.03754673742039216
208488_s_at,0.0055212168599996225,0.42894013632967,0.0055212168599996225
243240_at,0.13174211120509804,0.4289424451046452,0.13174211120509804
219129_s_at,0.08566012538980239,0.42894785101651134,0.08566012538980239
214446_at,-0.13878599700627436,0.42899396630134423,0.13878599700627436
212092_at,-0.036768283408627145,0.4290178558577922,0.036768283408627145
215610_at,0.0169535180796081,0.42902634460950606,0.0169535180796081
208869_s_at,-0.260149904968233,0.42905246860451396,0.260149904968233
236610_at,0.18305530633097966,0.42907028666127345,0.18305530633097966
217408_at,-0.07459792147293953,0.4290815096174395,0.07459792147293953
1552812_a_at,-0.05912586726627378,0.4291303067155311,0.05912586726627378
